"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Spike Count","Spike Rate [Hz]","Burst Count","Mean Burst Duration [µs]","Mean Burst Spike Count","Mean Burst Spike Rate [Hz]","Percentage Spikes in Burst","Mean Interburst Interval [µs]","Active Channel","Network Burst Count","Mean Network Burst Duration [µs]","Mean Network Burst Spike Count","Mean Network Burst Spike Rate [Hz]","Percentage Spikes in Network Burst","Mean Network Interburst Interval [µs]"
"64","22","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",660,11,5,675130,114.2,168.576,86.515,9697294.444,False,5,905810,1396.2,128.529,91.771,10650887.5
"64","22","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3080,10.267,26,617726.923,105.692,162.87,89.221,11435435.714,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"64","22","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9974,33.247,84,545910.119,114.202,199.922,96.18,3043281.325,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"67","32","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",942,15.7,5,895880,173.2,192.669,91.932,8572975,True,5,905810,1396.2,128.529,91.771,10650887.5
"67","32","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4670,15.567,31,697906.452,136.806,169.481,90.814,10010591.818,True,24,930304.167,1404.125,126.375,91.519,11949054.348
"67","32","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13547,45.157,88,631707.386,149.989,226.106,97.431,2791947.126,True,82,672599.39,1327.439,162.374,98.021,3004175.926
"68","42","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",511,8.517,5,616950,97.6,157.475,95.499,10942950,False,5,905810,1396.2,128.529,91.771,10650887.5
"68","42","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2478,8.26,29,504768.966,81.276,155.018,95.117,10824547.115,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"68","42","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9076,30.253,81,511924.691,109.16,207.644,97.422,3211165,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"62","13","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",767,12.783,7,569442.857,95.857,140.849,87.484,7164541.667,True,5,905810,1396.2,128.529,91.771,10650887.5
"62","13","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3756,12.52,32,615734.375,103,147.033,87.753,10219455.556,True,24,930304.167,1404.125,126.375,91.519,11949054.348
"62","13","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10016,33.387,87,538944.253,111.023,193.942,96.436,2924913.953,True,82,672599.39,1327.439,162.374,98.021,3004175.926
"61","23","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",630,10.5,6,572483.333,99.5,162.351,94.762,9676755.556,False,5,905810,1396.2,128.529,91.771,10650887.5
"61","23","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3035,10.117,27,608775.926,104.074,160.254,92.586,10999105.882,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"61","23","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9351,31.17,84,537705.357,108.524,193.192,97.487,3051145.181,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"70","33","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",768,12.8,8,495093.75,86.75,137.897,90.365,7227670.833,False,5,905810,1396.2,128.529,91.771,10650887.5
"70","33","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3661,12.203,31,571435.484,104.484,160.32,88.473,10312483.333,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"70","33","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10729,35.763,91,573574.725,114.813,186.881,97.381,2736087.778,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"69","43","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",291,4.85,8,207731.25,31.625,129.658,86.942,6924846.154,False,5,905810,1396.2,128.529,91.771,10650887.5
"69","43","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1418,4.727,31,249087.097,38.548,143.701,84.274,10141121.053,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"69","43","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",4624,15.413,81,407871.605,54.914,132.421,96.194,3315290.625,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"60","24","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",790,13.167,8,504393.75,86.75,134.438,87.848,7135920.833,True,5,905810,1396.2,128.529,91.771,10650887.5
"60","24","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3843,12.81,32,609387.5,105.094,148.676,87.51,9343344.915,True,24,930304.167,1404.125,126.375,91.519,11949054.348
"60","24","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11492,38.307,86,570285.465,129.686,215.932,97.05,2933961.765,True,82,672599.39,1327.439,162.374,98.021,3004175.926
"71","34","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","0","Control",437,7.283,10,257165,39.9,142.263,91.304,6772203.846,False,5,905810,1396.2,128.529,91.771,10650887.5
"71","34","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2087,6.957,34,392475,56.235,136.224,91.615,9594887.288,False,24,930304.167,1404.125,126.375,91.519,11949054.348
"71","34","8","B3","33uM Topiramate","","33uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6742,22.473,83,492586.145,77.133,151.128,94.957,3140650.61,False,82,672599.39,1327.439,162.374,98.021,3004175.926
"238","21","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",254,4.233,2,520500,122.5,235.699,96.457,19550050,True,2,544500,1196.5,183.942,96.843,19581150
"238","21","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",875,2.917,7,507764.286,118.429,232.362,94.743,46350308.333,True,7,611307.143,1182.143,162.105,97.284,46251250
"238","21","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",14594,48.647,135,450072.222,107.133,234.061,99.102,1781717.164,True,135,474864.074,995.607,172.626,99.149,1756983.209
"229","31","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",253,4.217,2,493950,120.5,241.901,95.257,19614350,True,2,544500,1196.5,183.942,96.843,19581150
"229","31","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",893,2.977,8,497831.25,107.875,201.774,96.641,42723253.846,True,7,611307.143,1182.143,162.105,97.284,46251250
"229","31","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",13615,45.383,138,437299.638,97.246,216.734,98.568,1745679.197,True,135,474864.074,995.607,172.626,99.149,1756983.209
"236","12","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",234,3.9,2,484375,110.5,226.184,94.444,19646000,True,2,544500,1196.5,183.942,96.843,19581150
"236","12","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",826,2.753,8,452868.75,98.125,198.238,95.036,42772919.231,True,7,611307.143,1182.143,162.105,97.284,46251250
"236","12","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",13390,44.633,135,431478.889,97.948,222.486,98.753,1800446.269,False,135,474864.074,995.607,172.626,99.149,1756983.209
"239","22","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",181,3.017,2,434300,87,198.008,96.133,19751125,True,2,544500,1196.5,183.942,96.843,19581150
"239","22","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",611,2.037,7,420585.714,84.143,197.755,96.399,46451425,True,7,611307.143,1182.143,162.105,97.284,46251250
"239","22","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9300,31,137,387231.387,66.723,166.864,98.29,1812380.882,False,135,474864.074,995.607,172.626,99.149,1756983.209
"228","32","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",167,2.783,2,430750,81,185.467,97.006,19721100,True,2,544500,1196.5,183.942,96.843,19581150
"228","32","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",597,1.99,7,425400,84,194.993,98.492,46443604.167,True,7,611307.143,1182.143,162.105,97.284,46251250
"228","32","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",10242,34.14,133,404302.632,75.624,183.659,98.203,1853605.303,False,135,474864.074,995.607,172.626,99.149,1756983.209
"231","42","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",204,3.4,2,446700,98,217.191,96.078,19725825,True,2,544500,1196.5,183.942,96.843,19581150
"231","42","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",709,2.363,7,448450,96.571,213.362,95.346,46417933.333,True,7,611307.143,1182.143,162.105,97.284,46251250
"231","42","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",11389,37.963,134,418263.433,83.716,196.391,98.499,1823159.398,False,135,474864.074,995.607,172.626,99.149,1756983.209
"237","13","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",236,3.933,2,466125,113,240.389,95.763,19693725,True,2,544500,1196.5,183.942,96.843,19581150
"237","13","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",752,2.507,7,468835.714,105.143,222.211,97.872,46409654.167,True,7,611307.143,1182.143,162.105,97.284,46251250
"237","13","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",11661,38.87,135,430856.667,85.37,193.814,98.834,1800842.91,False,135,474864.074,995.607,172.626,99.149,1756983.209
"234","23","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",124,2.067,3,254566.667,40.667,154.872,98.387,9934687.5,True,2,544500,1196.5,183.942,96.843,19581150
"234","23","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",403,1.343,12,195700,31.833,155.116,94.789,29395176.316,True,7,611307.143,1182.143,162.105,97.284,46251250
"234","23","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",7121,23.737,138,334802.536,50.464,147.042,97.795,1840867.883,False,135,474864.074,995.607,172.626,99.149,1756983.209
"233","33","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",193,3.217,2,464650,95,202.777,98.446,19718575,True,2,544500,1196.5,183.942,96.843,19581150
"233","33","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",657,2.19,7,464657.143,89.143,189.792,94.977,46403783.333,True,7,611307.143,1182.143,162.105,97.284,46251250
"233","33","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",10990,36.633,134,415397.015,80.701,190.073,98.399,1833320.301,False,135,474864.074,995.607,172.626,99.149,1756983.209
"230","43","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",227,3.783,2,476425,107.5,223.513,94.714,19718200,True,2,544500,1196.5,183.942,96.843,19581150
"230","43","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",756,2.52,7,475628.571,103.286,215.775,95.635,46389679.167,True,7,611307.143,1182.143,162.105,97.284,46251250
"230","43","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",11719,39.063,135,413920.37,85.674,202.524,98.694,1818176.119,False,135,474864.074,995.607,172.626,99.149,1756983.209
"235","24","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",169,2.817,2,417125,79.5,188.809,94.083,19765725,False,2,544500,1196.5,183.942,96.843,19581150
"235","24","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",609,2.03,7,440721.429,83.429,187.358,95.895,46442408.333,False,7,611307.143,1182.143,162.105,97.284,46251250
"235","24","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",8093,26.977,144,354395.139,54.799,149.843,97.504,1737840.559,False,135,474864.074,995.607,172.626,99.149,1756983.209
"232","34","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",229,3.817,2,451325,109.5,240.417,95.633,19716325,True,2,544500,1196.5,183.942,96.843,19581150
"232","34","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",818,2.727,7,482200,112.429,231.657,96.21,46391545.833,True,7,611307.143,1182.143,162.105,97.284,46251250
"232","34","20","D3","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",13447,44.823,137,425500,97.19,222.634,99.018,1773660.662,True,135,474864.074,995.607,172.626,99.149,1756983.209
"214","21","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",97,1.617,1,461400,92,197.226,94.845,"",True,1,503550,1074,177.738,90.48,""
"214","21","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",496,1.653,5,454690,93.6,204.087,94.355,52087106.25,True,5,501620,1075.2,178.985,89.466,52038762.5
"214","21","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9126,30.42,89,445561.798,100.674,215.321,98.181,2949214.773,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"205","31","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",128,2.133,1,474500,105,219.178,82.031,"",True,1,503550,1074,177.738,90.48,""
"205","31","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",632,2.107,6,406225,91,199.649,86.392,46262700,True,5,501620,1075.2,178.985,89.466,52038762.5
"205","31","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9959,33.197,91,452424.725,106.275,224.681,97.108,2866628.889,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"212","12","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",109,1.817,1,485400,101,206.016,92.661,"",True,1,503550,1074,177.738,90.48,""
"212","12","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",550,1.833,5,468930,104,220.398,94.545,52072568.75,True,5,501620,1075.2,178.985,89.466,52038762.5
"212","12","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9679,32.263,92,446790.217,103.446,218.857,98.326,2836113.187,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"215","22","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",61,1.017,1,391000,58,145.78,95.082,"",True,1,503550,1074,177.738,90.48,""
"215","22","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",281,0.937,7,228221.429,37.143,157.968,92.527,37966972.727,True,5,501620,1075.2,178.985,89.466,52038762.5
"215","22","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",5880,19.6,81,377430.864,71.136,186.684,97.993,3356356.875,False,87,512608.046,1116.529,176.963,98.785,2960555.814
"204","32","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",87,1.45,1,426800,84,194.47,96.552,"",True,1,503550,1074,177.738,90.48,""
"204","32","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",458,1.527,5,451570,87.4,192.318,95.415,52106812.5,True,5,501620,1075.2,178.985,89.466,52038762.5
"204","32","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",7923,26.41,89,415227.528,86.685,198.325,97.375,2979202.273,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"207","42","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",110,1.833,1,452450,109,238.7,99.091,"",True,1,503550,1074,177.738,90.48,""
"207","42","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",566,1.887,5,467250,109.8,233.407,96.996,52078668.75,True,5,501620,1075.2,178.985,89.466,52038762.5
"207","42","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",10377,34.59,88,483435.795,116.227,234.641,98.564,2949212.069,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"213","13","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",104,1.733,1,441750,100,224.109,96.154,"",True,1,503550,1074,177.738,90.48,""
"213","13","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",525,1.75,5,465770,98.6,209.928,93.905,52082837.5,True,5,501620,1075.2,178.985,89.466,52038762.5
"213","13","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9431,31.437,90,442963.333,102.733,220.096,98.038,2913600,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"210","23","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",169,2.817,1,439950,104,234.118,61.538,"",True,1,503550,1074,177.738,90.48,""
"210","23","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",892,2.973,5,463250,106.8,228.641,59.865,52027556.25,True,5,501620,1075.2,178.985,89.466,52038762.5
"210","23","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",8988,29.96,96,413384.896,92.073,209.077,98.342,2731085.263,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"209","33","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",55,0.917,2,151850,26.5,160.01,96.364,81350,False,1,503550,1074,177.738,90.48,""
"209","33","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",270,0.9,9,175850,28.222,151.335,94.074,32138973.077,False,5,501620,1075.2,178.985,89.466,52038762.5
"209","33","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",4462,14.873,81,353156.79,52.235,146.181,94.823,3381313.125,False,87,512608.046,1116.529,176.963,98.785,2960555.814
"206","43","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",103,1.717,1,457150,102,220.934,99.029,"",True,1,503550,1074,177.738,90.48,""
"206","43","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",513,1.71,5,451670,97.8,214.424,95.322,52097881.25,True,5,501620,1075.2,178.985,89.466,52038762.5
"206","43","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",8512,28.373,91,434009.89,92.308,202.904,98.684,2884846.111,False,87,512608.046,1116.529,176.963,98.785,2960555.814
"211","24","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",107,1.783,1,497950,104,206.848,97.196,"",True,1,503550,1074,177.738,90.48,""
"211","24","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",546,1.82,5,467070,106,224.947,97.07,52076762.5,True,5,501620,1075.2,178.985,89.466,52038762.5
"211","24","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",9138,30.46,96,406434.896,94.01,217.345,98.763,2738051.053,True,87,512608.046,1116.529,176.963,98.785,2960555.814
"208","34","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","0","Control",57,0.95,2,136850,25,167.663,87.719,87225,False,1,503550,1074,177.738,90.48,""
"208","34","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Drug 2",280,0.933,7,250935.714,38,150.315,95,37980104.545,False,5,501620,1075.2,178.985,89.466,52038762.5
"208","34","21","D4","33 uM Tiigabine","","33_uM_Tiigabine_3659_A17_Drug_2_190321","","Convulsant",4858,16.193,82,357017.073,57.317,158.547,96.748,3330849.383,False,87,512608.046,1116.529,176.963,98.785,2960555.814
